player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team_x,opponent_x,gameweek_x,season_long,position,position_2,position_3,position_4,season_x,minutes_per90,match_teams,season_match_teams,home_team_x,away_team_x,season_y,gameweek_y,home_team_y,home_xg,away_xg,away_team_y,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team_y,opponent_y,match_teams_y,season_match_teams_y,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,minutes_per90_per90,home_xg_per90,away_xg_per90,home_score_per90,away_score_per90,Unnamed: 0_per90
Chris Wood,NZL,25,90.0,1,0,0,0,2,2,1,0,27.0,0.0,0,1.0,0.4,0.4,0.1,4.0,0.0,16.0,20.0,80.0,2.0,18.0,0.0,1.0,0.0,276.0,38.0,7.0,9.0,77.8,6.0,6.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,18.0,8.0,27.0,0.0,1.0,100.0,52.0,9.0,1.0,0.0,2.0,1.0,23.0,10.0,0,3,2,0,0.0,0.0,0,3.0,2.0,5.0,28.6,True,Burnley,West Ham,8,2017-2018,FW,RW,None,None,2017,1.0,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,25.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,27.0,0.0,0.0,1.0,0.4,0.4,0.1,4.0,0.0,16.0,20.0,80.0,2.0,18.0,0.0,1.0,0.0,276.0,38.0,7.0,9.0,77.8,6.0,6.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,18.0,8.0,27.0,0.0,1.0,100.0,52.0,9.0,1.0,0.0,2.0,1.0,23.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,28.6,1.0,1.2,0.9,1.0,1.0,79.0
Jeff Hendrick,IRL,25,45.0,0,0,0,0,1,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,26.0,80.8,0.0,25.0,0.0,2.0,1.0,322.0,42.0,10.0,13.0,76.9,9.0,9.0,100.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,10.0,2.0,32.0,50.0,1.0,50.0,71.0,31.0,0.0,0.0,2.0,1.0,28.0,2.0,0,0,0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,True,Burnley,West Ham,8,2017-2018,FW,None,None,None,2017,0.5,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,52.0,161.6,0.0,50.0,0.0,4.0,2.0,644.0,84.0,20.0,26.0,153.8,18.0,18.0,200.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,40.0,20.0,4.0,64.0,100.0,2.0,100.0,142.0,62.0,0.0,0.0,4.0,2.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2.4,1.8,2.0,2.0,158.0
Sam Vokes,WAL,27,45.0,0,0,0,0,1,0,0,0,17.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,3.0,10.0,30.0,0.0,5.0,0.0,0.0,0.0,30.0,2.0,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,8.0,17.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,3.0,0.0,14.0,8.0,0,0,1,1,0.0,0.0,0,0.0,6.0,4.0,60.0,True,Burnley,West Ham,8,2017-2018,FW,None,None,None,2017,0.5,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.2,0.2,0.0,4.0,0.0,6.0,20.0,60.0,0.0,10.0,0.0,0.0,0.0,60.0,4.0,2.0,10.0,40.0,2.0,6.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,16.0,34.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,6.0,0.0,28.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,8.0,120.0,1.0,2.4,1.8,2.0,2.0,158.0
Scott Arfield,CAN,28,45.0,0,0,0,0,2,1,0,0,18.0,0.0,1,0.0,0.1,0.1,0.0,2.0,0.0,8.0,13.0,61.5,1.0,14.0,0.0,1.0,1.0,100.0,49.0,4.0,6.0,66.7,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,18.0,100.0,0.0,0.0,60.0,9.0,0.0,0.0,2.0,0.0,12.0,5.0,0,3,1,0,0.0,0.0,0,4.0,0.0,1.0,0.0,True,Burnley,West Ham,8,2017-2018,LM,None,None,None,2017,0.5,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,56.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,36.0,0.0,2.0,0.0,0.2,0.2,0.0,4.0,0.0,16.0,26.0,123.0,2.0,28.0,0.0,2.0,2.0,200.0,98.0,8.0,12.0,133.4,6.0,8.0,150.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,14.0,18.0,0.0,36.0,200.0,0.0,0.0,120.0,18.0,0.0,0.0,4.0,0.0,24.0,10.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,2.4,1.8,2.0,2.0,158.0
Johann Berg Gudmundsson,ISL,26,45.0,0,1,0,0,3,0,0,0,23.0,0.0,0,0.0,0.1,0.1,0.3,3.0,1.0,16.0,20.0,80.0,3.0,13.0,1.0,0.0,0.0,323.0,98.0,8.0,9.0,88.9,6.0,8.0,75.0,2.0,2.0,100.0,0.1,1.0,2.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,14.0,1.0,23.0,0.0,0.0,0.0,122.0,38.0,1.0,0.0,0.0,0.0,15.0,5.0,0,1,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,True,Burnley,West Ham,8,2017-2018,RM,None,None,None,2017,0.5,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,52.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.2,0.2,0.6,6.0,2.0,32.0,40.0,160.0,6.0,26.0,2.0,0.0,0.0,646.0,196.0,16.0,18.0,177.8,12.0,16.0,150.0,4.0,4.0,200.0,0.2,2.0,4.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,28.0,2.0,46.0,0.0,0.0,0.0,244.0,76.0,2.0,0.0,0.0,0.0,30.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,2.4,1.8,2.0,2.0,158.0
Steven Defour,BEL,29,90.0,0,0,0,0,4,1,1,0,84.0,0.0,1,0.0,0.2,0.2,0.2,8.0,1.0,62.0,74.0,83.8,16.0,63.0,7.0,3.0,2.0,1173.0,388.0,24.0,25.0,96.0,30.0,36.0,83.3,7.0,11.0,63.6,0.3,5.0,10.0,3.0,0.0,73.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,52.0,27.0,0.0,84.0,66.7,1.0,33.3,458.0,266.0,9.0,0.0,2.0,0.0,65.0,6.0,0,1,2,0,0.0,0.0,0,5.0,0.0,1.0,0.0,True,Burnley,West Ham,8,2017-2018,CM,LM,None,None,2017,1.0,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,29.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,84.0,0.0,1.0,0.0,0.2,0.2,0.2,8.0,1.0,62.0,74.0,83.8,16.0,63.0,7.0,3.0,2.0,1173.0,388.0,24.0,25.0,96.0,30.0,36.0,83.3,7.0,11.0,63.6,0.3,5.0,10.0,3.0,0.0,73.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,52.0,27.0,0.0,84.0,66.7,1.0,33.3,458.0,266.0,9.0,0.0,2.0,0.0,65.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.2,0.9,1.0,1.0,79.0
Jack Cork,ENG,28,90.0,0,0,0,0,2,0,0,0,75.0,2.0,0,0.0,0.1,0.1,0.0,3.0,0.0,58.0,69.0,84.1,8.0,44.0,4.0,2.0,2.0,1007.0,229.0,25.0,28.0,89.3,26.0,32.0,81.3,6.0,7.0,85.7,0.0,0.0,7.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,56.0,12.0,3.0,75.0,100.0,0.0,0.0,219.0,132.0,4.0,0.0,1.0,1.0,53.0,0.0,0,0,1,0,0.0,0.0,0,13.0,2.0,5.0,28.6,True,Burnley,West Ham,8,2017-2018,CM,None,None,None,2017,1.0,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,2.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,58.0,69.0,84.1,8.0,44.0,4.0,2.0,2.0,1007.0,229.0,25.0,28.0,89.3,26.0,32.0,81.3,6.0,7.0,85.7,0.0,0.0,7.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,56.0,12.0,3.0,75.0,100.0,0.0,0.0,219.0,132.0,4.0,0.0,1.0,1.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,5.0,28.6,1.0,1.2,0.9,1.0,1.0,79.0
Robbie Brady,IRL,25,90.0,0,0,0,0,3,0,0,0,66.0,4.0,0,2.0,0.1,0.1,0.1,8.0,0.0,39.0,54.0,72.2,10.0,39.0,4.0,3.0,3.0,909.0,420.0,13.0,15.0,86.7,13.0,17.0,76.5,12.0,20.0,60.0,0.5,2.0,7.0,5.0,0.0,41.0,13.0,4.0,1.0,1.0,9,2.0,7.0,2.0,2.0,2.0,0.0,2.0,2,0.0,4.0,0.0,2.0,4.0,50.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,31.0,33.0,0.0,66.0,100.0,0.0,0.0,287.0,137.0,6.0,0.0,3.0,2.0,46.0,7.0,0,0,2,0,0.0,0.0,0,2.0,0.0,1.0,0.0,True,Burnley,West Ham,8,2017-2018,RM,LM,LB,None,2017,1.0,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,66.0,4.0,0.0,2.0,0.1,0.1,0.1,8.0,0.0,39.0,54.0,72.2,10.0,39.0,4.0,3.0,3.0,909.0,420.0,13.0,15.0,86.7,13.0,17.0,76.5,12.0,20.0,60.0,0.5,2.0,7.0,5.0,0.0,41.0,13.0,4.0,1.0,1.0,9.0,2.0,7.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,50.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,31.0,33.0,0.0,66.0,100.0,0.0,0.0,287.0,137.0,6.0,0.0,3.0,2.0,46.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.2,0.9,1.0,1.0,79.0
Stephen Ward,IRL,32,80.0,0,0,0,0,0,0,0,0,72.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,50.0,62.0,80.6,2.0,37.0,3.0,0.0,0.0,816.0,232.0,26.0,30.0,86.7,20.0,25.0,80.0,4.0,6.0,66.7,0.1,0.0,4.0,1.0,1.0,50.0,12.0,0.0,0.0,0.0,5,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,9.0,37.0,26.0,1.0,72.0,0.0,0.0,0.0,191.0,114.0,2.0,1.0,1.0,1.0,42.0,6.0,0,0,1,0,0.0,0.0,0,1.0,4.0,1.0,80.0,True,Burnley,West Ham,8,2017-2018,LB,None,None,None,2017,0.8888888888888888,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.25,1.125,1.125,0.0,0.0,0.0,0.0,0.0,56.25,69.75,90.675,2.25,41.625,3.375,0.0,0.0,918.0,261.0,29.25,33.75,97.53750000000001,22.5,28.125,90.0,4.5,6.75,75.03750000000001,0.11250000000000002,0.0,4.5,1.125,1.125,56.25,13.5,0.0,0.0,0.0,5.625,13.5,0.0,0.0,0.0,0.0,0.0,2.25,1.125,1.125,0.0,1.125,1.125,1.125,112.5,0.0,0.0,1.125,3.375,3.375,0.0,1.125,10.125,41.625,29.25,1.125,81.0,0.0,0.0,0.0,214.875,128.25,2.25,1.125,1.125,1.125,47.25,6.75,0.0,0.0,1.125,0.0,0.0,0.0,0.0,1.125,4.5,1.125,90.0,1.0,1.35,1.0125000000000002,1.125,1.125,88.875
Ashley Barnes,ENG,27,10.0,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,0.0,0.0,23.0,22.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,3.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,True,Burnley,West Ham,8,2017-2018,LW,None,None,None,2017,0.1111111111111111,Burnley_West_Ham,Burnley_West_Ham_2017,Burnley,West Ham,2017,8,Burnley,1.2,0.9,West Ham,1.0,1.0,2017-10-14,Stuart Attwell,Turf Moor,Sat,15:00,"20,945",79,draw,draw,Burnley,West Ham,Burnley_West_Ham,Burnley_West Ham_2017,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,450.0,0.0,9.0,9.0,0.0,0.0,207.0,198.0,9.0,9.0,900.0,9.0,18.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,36.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,9.0,36.0,0.0,0.0,0.0,117.0,117.0,0.0,9.0,0.0,0.0,27.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,10.8,8.100000000000001,9.0,9.0,711.0
