player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,season_long,position,position_2,position_3,position_4,minutes_per90,match_teams,season_match_teams,home_xg,away_xg,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,minutes_per90_per90,home_xg_per90,away_xg_per90,home_score_per90,away_score_per90,Unnamed: 0_per90
Laurent Depoitre,BEL,28,90.0,0,0,0,0,1,0,0,0,32.0,0.0,0,1.0,0.0,0.0,0.1,3.0,0.0,11.0,21.0,52.4,1.0,12.0,1.0,1.0,1.0,138.0,1.0,5.0,9.0,55.6,2.0,6.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,19.0,10.0,1.0,32.0,100.0,0.0,0.0,49.0,28.0,1.0,0.0,4.0,1.0,22.0,2.0,0,1,0,2,0.0,0.0,0,1.0,4.0,4.0,50.0,True,2017-2018,FW,None,None,None,1.0,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,11.0,21.0,52.4,1.0,12.0,1.0,1.0,1.0,138.0,1.0,5.0,9.0,55.6,2.0,6.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,19.0,10.0,1.0,32.0,100.0,0.0,0.0,49.0,28.0,1.0,0.0,4.0,1.0,22.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,50.0,1.0,0.2,1.5,0.0,4.0,66.0
Rajiv van La Parra,NED,26,90.0,0,0,0,0,3,0,0,0,38.0,0.0,1,1.0,0.1,0.1,0.0,1.0,0.0,19.0,27.0,70.4,3.0,29.0,2.0,4.0,1.0,206.0,36.0,13.0,14.0,92.9,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,13.0,21.0,2.0,38.0,25.0,3.0,75.0,254.0,86.0,1.0,1.0,1.0,3.0,26.0,3.0,0,1,2,1,0.0,0.0,0,11.0,0.0,1.0,0.0,True,2017-2018,LW,None,None,None,1.0,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,38.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,19.0,27.0,70.4,3.0,29.0,2.0,4.0,1.0,206.0,36.0,13.0,14.0,92.9,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,13.0,21.0,2.0,38.0,25.0,3.0,75.0,254.0,86.0,1.0,1.0,1.0,3.0,26.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.2,1.5,0.0,4.0,66.0
Elias Kachunga,COD,25,90.0,0,0,0,0,0,0,1,0,28.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,33.3,1.0,12.0,0.0,3.0,0.0,78.0,24.0,5.0,10.0,50.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,10.0,13.0,2.0,28.0,0.0,3.0,100.0,80.0,8.0,0.0,0.0,1.0,0.0,18.0,2.0,0,2,1,0,0.0,0.0,0,6.0,1.0,2.0,33.3,True,2017-2018,RW,None,None,None,1.0,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,33.3,1.0,12.0,0.0,3.0,0.0,78.0,24.0,5.0,10.0,50.0,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,10.0,13.0,2.0,28.0,0.0,3.0,100.0,80.0,8.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3,1.0,0.2,1.5,0.0,4.0,66.0
Tom Ince,ENG,25,90.0,0,0,0,0,0,0,0,0,30.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,26.0,80.8,3.0,13.0,1.0,0.0,0.0,336.0,60.0,8.0,9.0,88.9,10.0,11.0,90.9,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.0,2.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,8.0,1.0,30.0,0.0,0.0,0.0,101.0,44.0,0.0,0.0,1.0,1.0,16.0,1.0,0,0,0,0,0.0,0.0,0,3.0,2.0,1.0,66.7,True,2017-2018,AM,None,None,None,1.0,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,26.0,80.8,3.0,13.0,1.0,0.0,0.0,336.0,60.0,8.0,9.0,88.9,10.0,11.0,90.9,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,8.0,1.0,30.0,0.0,0.0,0.0,101.0,44.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,1.0,0.2,1.5,0.0,4.0,66.0
Aaron Mooy,AUS,27,60.0,0,0,0,0,1,0,0,0,45.0,4.0,3,1.0,0.1,0.1,0.0,1.0,0.0,19.0,32.0,59.4,0.0,20.0,0.0,1.0,0.0,150.0,67.0,12.0,16.0,75.0,1.0,3.0,33.3,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,4.0,1.0,0.0,0.0,6,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4,1.0,3.0,0.0,2.0,2.0,100.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,9.0,17.0,20.0,3.0,45.0,0.0,1.0,100.0,80.0,22.0,1.0,0.0,3.0,0.0,20.0,1.0,0,0,0,0,0.0,0.0,0,4.0,1.0,2.0,33.3,True,2017-2018,DM,None,None,None,0.6666666666666666,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,40.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,67.5,6.0,4.5,1.5,0.15000000000000002,0.15000000000000002,0.0,1.5,0.0,28.5,48.0,89.10000000000001,0.0,30.0,0.0,1.5,0.0,225.0,100.5,18.0,24.0,112.5,1.5,4.5,49.949999999999996,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,42.0,6.0,1.5,0.0,0.0,9.0,0.0,4.5,1.5,1.5,0.0,0.0,1.5,6.0,1.5,4.5,0.0,3.0,3.0,150.0,0.0,0.0,1.5,10.5,1.5,0.0,0.0,13.5,25.5,30.0,4.5,67.5,0.0,1.5,150.0,120.0,33.0,1.5,0.0,4.5,0.0,30.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,3.0,49.949999999999996,1.0,0.30000000000000004,2.25,0.0,6.0,99.0
Philip Billing,DEN,21,30.0,0,0,0,0,0,0,0,0,24.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,87.0,1.0,17.0,2.0,1.0,1.0,406.0,116.0,11.0,11.0,100.0,2.0,2.0,100.0,5.0,6.0,83.3,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,24.0,100.0,0.0,0.0,159.0,74.0,1.0,0.0,0.0,1.0,20.0,0.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,True,2017-2018,DM,None,None,None,0.3333333333333333,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.0,261.0,3.0,51.0,6.0,3.0,3.0,1218.0,348.0,33.0,33.0,300.0,6.0,6.0,300.0,15.0,18.0,249.9,0.0,0.0,12.0,0.0,0.0,69.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0,15.0,0.0,72.0,300.0,0.0,0.0,477.0,222.0,3.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.6000000000000001,4.5,0.0,12.0,198.0
Jonathan Hogg,ENG,28,81.0,0,0,0,0,0,0,0,0,48.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,83.3,0.0,19.0,1.0,1.0,1.0,527.0,58.0,14.0,15.0,93.3,12.0,14.0,85.7,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,4.0,3.0,0.0,6.0,13.0,27.0,9.0,0.0,48.0,100.0,0.0,0.0,63.0,21.0,1.0,0.0,1.0,0.0,28.0,1.0,0,1,0,0,0.0,0.0,0,8.0,0.0,1.0,0.0,True,2017-2018,DM,None,None,None,0.9,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,31.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333333333333,3.333333333333333,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,33.333333333333336,40.0,92.55555555555556,0.0,21.11111111111111,1.1111111111111112,1.1111111111111112,1.1111111111111112,585.5555555555555,64.44444444444444,15.555555555555555,16.666666666666668,103.66666666666666,13.333333333333332,15.555555555555555,95.22222222222223,4.444444444444445,5.555555555555555,88.88888888888889,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,111.11111111111111,0.0,0.0,1.1111111111111112,4.444444444444445,3.333333333333333,0.0,6.666666666666666,14.444444444444445,30.0,10.0,0.0,53.33333333333333,111.11111111111111,0.0,0.0,70.0,23.333333333333332,1.1111111111111112,0.0,1.1111111111111112,0.0,31.11111111111111,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,8.88888888888889,0.0,1.1111111111111112,0.0,1.0,0.22222222222222224,1.6666666666666665,0.0,4.444444444444445,73.33333333333333
Dean Whitehead,ENG,35,9.0,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,0.0,7.0,0.0,0.0,0.0,155.0,36.0,3.0,3.0,100.0,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,True,2017-2018,DM,None,None,None,0.1,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,900.0,0.0,70.0,0.0,0.0,0.0,1550.0,360.0,30.0,30.0,1000.0,60.0,70.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,330.0,20.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,40.0,660.0
Chris Lowe,GER,28,59.0,0,0,0,0,0,0,0,0,49.0,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,65.0,2.0,21.0,1.0,0.0,0.0,539.0,245.0,10.0,13.0,76.9,9.0,13.0,69.2,7.0,11.0,63.6,0.0,0.0,2.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2,3.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,24.0,18.0,7.0,0.0,49.0,0.0,0.0,0.0,117.0,55.0,2.0,0.0,0.0,0.0,25.0,1.0,0,0,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,True,2017-2018,LB,None,None,None,0.6555555555555556,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,42.71186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7457627118644,6.101694915254237,3.0508474576271185,1.5254237288135593,0.0,0.0,0.0,0.0,0.0,39.66101694915254,61.016949152542374,99.15254237288136,3.0508474576271185,32.03389830508475,1.5254237288135593,0.0,0.0,822.2033898305085,373.728813559322,15.254237288135593,19.83050847457627,117.30508474576273,13.728813559322035,19.83050847457627,105.55932203389831,10.677966101694915,16.779661016949152,97.01694915254238,0.0,0.0,3.0508474576271185,0.0,0.0,50.33898305084746,10.677966101694915,0.0,0.0,0.0,3.0508474576271185,10.677966101694915,0.0,0.0,0.0,0.0,0.0,3.0508474576271185,3.0508474576271185,4.576271186440678,0.0,1.5254237288135593,3.0508474576271185,3.0508474576271185,152.54237288135593,0.0,0.0,1.5254237288135593,9.152542372881356,0.0,1.5254237288135593,1.5254237288135593,36.610169491525426,27.45762711864407,10.677966101694915,0.0,74.7457627118644,0.0,0.0,0.0,178.47457627118644,83.89830508474576,3.0508474576271185,0.0,0.0,0.0,38.13559322033898,1.5254237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.152542372881356,0.0,1.5254237288135593,0.0,1.0,0.3050847457627119,2.288135593220339,0.0,6.101694915254237,100.67796610169492
Scott Malone,ENG,26,31.0,0,0,0,0,0,0,0,0,27.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,55.0,1.0,10.0,2.0,2.0,1.0,233.0,113.0,4.0,5.0,80.0,4.0,7.0,57.1,3.0,7.0,42.9,0.0,0.0,1.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,3,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,10.0,1.0,27.0,50.0,1.0,50.0,71.0,24.0,0.0,0.0,2.0,0.0,17.0,3.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,True,2017-2018,LB,None,None,None,0.34444444444444444,Huddersfield_Tottenham,Huddersfield_Tottenham_2017,0.2,1.5,0.0,4.0,2017-09-30,Niel Swarbrick,The John Smith's Stadium,Sat,12:30,"24,169",66,Tottenham,Huddersfield,75.48387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.38709677419355,2.903225806451613,0.0,5.806451612903226,0.0,0.0,0.0,0.0,0.0,31.935483870967744,58.064516129032256,159.67741935483872,2.903225806451613,29.032258064516128,5.806451612903226,5.806451612903226,2.903225806451613,676.4516129032259,328.06451612903226,11.612903225806452,14.516129032258064,232.25806451612902,11.612903225806452,20.322580645161292,165.7741935483871,8.709677419354838,20.322580645161292,124.54838709677419,0.0,0.0,2.903225806451613,0.0,0.0,37.74193548387097,17.419354838709676,0.0,0.0,0.0,8.709677419354838,17.419354838709676,0.0,0.0,0.0,0.0,2.903225806451613,0.0,2.903225806451613,0.0,2.903225806451613,0.0,0.0,2.903225806451613,0.0,2.903225806451613,0.0,5.806451612903226,2.903225806451613,0.0,0.0,0.0,17.419354838709676,31.935483870967744,29.032258064516128,2.903225806451613,78.38709677419355,145.16129032258064,2.903225806451613,145.16129032258064,206.1290322580645,69.6774193548387,0.0,0.0,5.806451612903226,0.0,49.354838709677416,8.709677419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806451613,0.0,0.0,0.0,1.0,0.5806451612903226,4.354838709677419,0.0,11.612903225806452,191.61290322580646
