season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,20,Newcastle Utd,0.2,1.8,Manchester City,0.0,1.0,2017-12-27,Andre Marriner,St. James' Park,Wed,19:45,"52,311",217,Manchester City,Newcastle Utd,Newcastle Utd,Manchester City,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2017
2017,24,Manchester City,2.1,1.0,Newcastle Utd,3.0,1.0,2018-01-20,Paul Tierney,Etihad Stadium,Sat,17:30,"54,452",261,Manchester City,Newcastle Utd,Manchester City,Newcastle Utd,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2017
2018,4,Manchester City,2.0,0.5,Newcastle Utd,2.0,1.0,2018-09-01,Kevin Friend,Etihad Stadium,Sat,17:30,"53,946",39,Manchester City,Newcastle Utd,Manchester City,Newcastle Utd,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2018
2018,24,Newcastle Utd,1.1,1.4,Manchester City,2.0,1.0,2019-01-29,Paul Tierney,St. James' Park,Tue,20:00,"50,861",257,Newcastle Utd,Manchester City,Newcastle Utd,Manchester City,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2018
2019,14,Newcastle Utd,0.3,2.4,Manchester City,2.0,2.0,2019-11-30,Chris Kavanagh,St. James' Park,Sat,12:30,"49,937",143,draw,draw,Newcastle Utd,Manchester City,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2019
2019,34,Manchester City,2.8,0.3,Newcastle Utd,5.0,0.0,2020-07-08,Andy Madley,Etihad Stadium,Wed,18:00,0,368,Manchester City,Newcastle Utd,Manchester City,Newcastle Utd,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2019
2020,15,Manchester City,3.0,0.3,Newcastle Utd,2.0,0.0,2020-12-26,Andre Marriner,Etihad Stadium,Sat,20:00,0,156,Manchester City,Newcastle Utd,Manchester City,Newcastle Utd,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2020
2020,36,Newcastle Utd,2.2,1.5,Manchester City,3.0,4.0,2021-05-14,Kevin Friend,St. James' Park,Fri,20:00,0,410,Manchester City,Newcastle Utd,Newcastle Utd,Manchester City,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2020
2021,18,Newcastle Utd,0.3,2.9,Manchester City,0.0,4.0,2021-12-19,Martin Atkinson,St. James' Park,Sun,14:15,"52,127",184,Manchester City,Newcastle Utd,Newcastle Utd,Manchester City,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2021
2021,36,Manchester City,3.1,0.8,Newcastle Utd,5.0,0.0,2022-05-08,Stuart Attwell,Etihad Stadium,Sun,16:30,"53,336",409,Manchester City,Newcastle Utd,Manchester City,Newcastle Utd,Manchester_City_Newcastle_Utd,Manchester City_Newcastle Utd_2021
